uniq_id,amazon echo,android,arduino,aws,azure,drupal,firebase,gaming console,heroku,ios,linux,mac os,mainframe,predix,raspberry pi,salesforce,sharepoint,windows phone,wordpress
83c67923c00af1d7d87b12965a7ed7ce,,,,,,,,,,,,,,,,,,,
b8f83e1804d8fd888c6c4224f87740cd,,,,,,,,,,,1.0,,,,,,,,
e6afdaac8cbdda38c9e4dd5ac10c1eee,,,,,,,,,,,,,,,,,,,
835b457c2c0e3f7643b1f96b5f510d64,,,,,,,,,,,,,,,,,,,
ebcc17dfc214681c78c8f9f3fb7c851e,,,,,,,,,,,,,,,,,,,
ce13e8c3afc967dc10405d94fb79df3b,,,,,,,,,,,,,,,,,,,
f07ac8bfb1f4ae6afa5c2366a8cafcc1,,,,,,,,,,,,,,,,,,,
eebdf2b7bb0e6f3eeefda8500fc19dc9,,,,,,,,,,,,,,,,,,,
7f124695ca1f91dc03b2764d1f566e9b,,,,,1.0,,,,,,,,,,,,,,
27877021d1b3dfd304dc988eb68aaebe,,,,,,,,,,,,,,,,,,,
689211693b06f892d65a89f4f000403a,,,,,,,,,,,,,,,,,,,
8cf14e5e452bd66d1d461512223027e8,,,,,,,,,,,,,,,,,,,
68bcafdb7d830152bfc0b3ddc3a28d64,,,,,,,,,,,,,,,,,,,
9413fd8c86732463b6476dc13685ba2c,,,,,,,,,,,,,,,,,,,
50db2855b110797a938e64bde809c057,,,,,,,,,,,,,,,,,,,
0a5c8a7ed456c069d08e67f2d1eebb7e,,,,,,,,,,,,,,,,,,,
5214d310d0a1f5db2c77bb4769d447b2,,,,,,,,,,,,,,,,,,,
5d102f8d8920519c4fbf6b1552dd6f7f,,,,,,,,,,,,,,,,,,,
5ff972c3d8f7400be22b2932ad57876a,,,,,,,,,,,,,,,,,,,
7ec592753eebbe34dbc23c1bb492de0e,,,,,,,,,,,,1.0,,,,,,,
277baaadb258ee63e3ca65a31af8bd37,,,,,,,,,,,,,,,,,,,
07ee5394df71ff75b825d4682ffdf9ee,,,,,,,,,,,,,,,,,,,
5c5c218041fb692019355b57dd57c432,,,,,,,,,,,,,,,,,,,
6afdc3b3674112260b478d6ed587da88,,,,,,,,,,,,,,,,,,,
ccd49ffd52f9bc2d793c98be04e30093,,,,,,,,,,,,,,,,1.0,,,
f34724df778e0abc45bd35d50d01b496,,,,,,,,,,,,,,,,,,,
8ddf498a377a3c56f1329952ae9fa24f,,,,,,,,,,,1.0,,,,,,,,
eed182f363ef6208a6be4a43e7eab636,,,,,,,,,,,,,,,,,,,
c1e383e212251e81c88a5b6c5e263473,,,,,,,,,,,1.0,,,,,,,,
878ae8a931845f1bbc635e723439c6de,,,,,,,,,,,,,,,,,,,
ce1e4f7de223564bddc431cde9d22085,,,,1.0,1.0,,,,,,,,,,,,,,
5ec5182ca0f45bfd091a74ca3138bf6e,,,,,,,,,,,,,,,,,,,
3e86f2e838bd2a179d83fa87067189b7,,,,,,,,,,,,,,,,,,,
f7554d6e448fc399f8cc0626977e8d95,,,,,,,,,,,,,,,,,,,
b804040dac2150d665aef0a795bb806d,,,,,,,,,,,,,,,,,,,
5bb48cbd4c7e700fb208938bd784d6fe,,,,,,,,,,,,,,,,,,,
1a5bbc2d64cffea976a313da7edf83fe,,,,,,,,,,,,,,,,,,,
92331607dea1400934e82f6a26c17ddc,,,,,,,,,,,,,,,,,,,
c4c16e7a6c7e8f7b092347aea7a1327d,,,,,,,,,,,,,,,,,,,
70c3a091273764a39613b63b01e96fd1,,,,,,,,,,,,,,,,,,,
ad37fe558f9caa9f2173249aeb006d86,,,,,,,,,,,,,,,,,,,
04a8aa45d96454b6fc29d71fc540f38e,,,,,,,,,,,,,,,,,,,
158d9fc18543af13331722d0b15fdf4e,,,,,,,,,,,,,,,,,,,
8fa55b5db2a9d56e8822916e3460546b,,,,,,,,,,,,,,,,,,,
8968c726b12847c7ea0ab00678e16574,,,,,,,,,,,,,,,,,,,
f0ba02e55b210b21016f9d455183d9cb,,,,,,,,,,,,,,,,,,,
f17bc47993967ce26c740618699c687d,,,,,,,,,,,,,,,,,,,1.0
d970ddeb58c40feff614da9a54018d8d,,,,,,,,,,,,,,,,,,,
ae8d11e7625ceff61f7d384b83df996a,,,,,,,,,,,,,,,,,,,
23ae13c6ab96ed54d00c15234af8e21c,,,,,,,,,,,,,,,,,,,
79f274c4f711ce4593bf090c5dda5b7c,,,,,,,,,,,,,,,,,,,
ce9f2b6ab9c95940ed42868a0facfad1,,,,,,,,,,,,,,,,,1.0,,
21b6f9ca428933e9c03c867f3bf39c68,,,,,,,,,,,,,,,,,,,
e0112c577514f4358152f6ff97f95407,,,,,,,,,,,,,,,,,,,
3096c0f7f5d9cfe69f617b68abcc3900,,,,,,,,,,,,,,,,,,,
f29fc9af84e621ff36e4383a88f3f10c,,,,,,,,,,,,,,,,,,,
6189fbc7aa1dd379d4a13903bb7ebf84,,,,,,,,,,,,,,,,,,,
1af4c014262372fdb3b77ec294f93336,,,,,,,,,,,1.0,,,,,,,,
acad271836d3a631a4cec22beffbdbd4,,1.0,,,,,,,,1.0,,,,,,,,,
9ba33a32c9635ebdebeb72cf5fb09e03,,,,,,,,,,,,,,,,,,,
dcf91b0d0ef3ab90e7d1c33bddee43ba,,,,,,,,,,,,,,,,,,,
97712b62d0fb3666c56f8c9b4a2698b8,,,,,,,,,,,,,,,,,1.0,,
20a3f4fb9610fc085f6e5c8b2ac1b3a8,,,,,,,,,,,,,,,,,,,
044f6d2c62ff02367a1c6c25baa3833c,,,,,,,,,,,,,,,,,,,
ad068f56695b59a1d698e17f2ffeca2d,,,,,,,,,,,,,,,,,,,
30683bb7574dd61a8ee0cef47f006f72,,,,,,,,,,,,,,,,,,,
60dc5b0324594514dcc1d20bfb8fadf4,,,,,,,,,,,,,,,,,,,
0572942e7bf9e4317acd0e1d8e304245,,,,,,,,,,,,,,,,,1.0,,
1ce23bed96bbfadff996de5767d69f68,,,,,,,,,,,,,,,,,,,
01c466c1f70c9d5b5599d2d0901d5cfc,,,,,,,,,,,,,,,,,,,
6c19b6227d83ac7791186cb27e8618e9,,,,,,,,,,,,,,,,,,,
7ed3081fb829367adb0c4e67fb4b6d3c,,,,,,,,,,,,,,,,,,,
bd44752d377d24aa7674c26c25de14d2,,1.0,,,,,,,,1.0,,,,,,,,,
684f0fd65f748592698f7a6d0d90bb88,,,,,,,,,,,,,,,,,,,
43a8d6e4334e1a810971e16174ae2580,,,,,,,,,,,,,,,,,,,
636d59d0a025bed55083e3fdf5e00dad,,,,,,,,,,,,,,,,,,,
1c99889836e14fb0a53240ec32dea670,,,,,,,,,,,,,,,,,,,
3d5fe920a297004bcd72575a9691d934,,,,,,,,,,,,,,,,,,,
d664c3fa615c9d85979ce37ee2024476,,,,,,,,,,,,,,,,,,,
a191308828f6ebbe6e2c71c4d0fa6fcf,,,,,,,,,,,,,,,,,,,
ebd967613c6b1d5814f05129963f3828,,,,,,,,,,,,,,,,1.0,,,
8f0514aaaee9c2cef81bdf966b91aedd,,,,,,,,,,,,,,,,,,,
21760fd0a56225d31cb38920378f1776,,,,,,,,,,,,,,,,,,,
3f968103598313fff87d3a11f439a5d6,,,,,,,,,,,,,,,,,,,
5efff6ae770da75586fc1ea3365ef760,,,,,,,,,,,,,,,,,,,
f0d2d47ee381674d7a3c4c063f45ee32,,,,,,,,,,,,,,,,,,,
e78ffe545c3c2b3a2146a838d7686608,,,,,,,,,,,,,,,,,,,
3ccf210dbd227e56460da0cb997d4670,,,,,,,,,,,,,,,,,,,
5c879eb0b16f14a17b2a0c93336b9824,,,,,,,,,,,,,,,,,,,
7f24ed6f776d1423e284fd7815d424ee,,,,,,,,,,,,,,,,,,,
7a60040393bf7475d9e6782bb2e1efbb,,,,,,,,,,,,,,,,,,,
433ed4950c80859bdcc0ee1f356b9da5,,,,,,,,,,,,,,,,,,,
1bedeffc0e9255b2e35a404f4c5cf4fc,,,,,,,,,,,,,,,,,,,
1f30b2ff4e8bb3dc3d05a92f79cc0f2a,,,,1.0,,,,,,,,,,,,,,,
48e0db501f6558b0c40e7f2b63aebeeb,,,,,,,,,,,,,,,,,,,
02e7fc93f83b2f502b5dc8e6b8e80af2,,,,,,,,,,,,,,,,,,,
e8bd6065cb3e2ac997cff0a368662324,,,,,,,,,,,,,,,,,,,
d0ce49672bec9ecafb8f4a1315c9f3be,,,,,,,,,,,,,,,,,,,
a3129a8388cbc5eebf8414d278dfda7c,,,,,,,,,,,,,,,,,,,
45cbea2f076cce1412a8211b80d259ea,,,,,,,,,,,,,,,,,,,
cc7744efa25e1b0e282c2b87d23e9036,,,,,,,,,,,,,,,,,,,
53b3af46d06f860912f829a842095b40,,,,,,,,,,,1.0,,,,,,,,
c9f33391984cef1238bacd166b461e42,,,,,,,,,,,,,,,,,,,
4dcb19ed7e473dfba2424f254a7cfd9a,,,,,,,,,,,,,,,,,,,
67c354fa18e9ef7795e12e555b5701c3,,,,,,,,,,,,,,,,,,,
408a773e8143cf88f97da6aee1ce3f47,,,,,,,,,,,,,,,,,,,
69204d2dd6cb6cb7a856c466973e0ddf,,,,,,,,,,,,,,,,,,,
fa314d208cf213286ab2c752ed3241d5,,,,,,,,,,,,,,,,,,,
bb480faf81dcf9f1be9fea327fb5e4b6,,,,,,,,,,,,,,,,,,,
cf630d669814563360cae9bbd442c11d,,,,,,,,,,,,,,,,,,,
edc3aba09a6bfe8c55fc17c7404235b1,,,,,,,,,,,,,,,,,,,
8de9a47a19f08ed1b8371d1d78cc9303,,,,,,,,,,,,,,,,,,,
a05cc8e369a9e55d539ba60e7a18343c,,,,,,,,,,,,,,,,,,,
7ed22abeca5ce1cd83b4fbe4fe97e87d,,,,,,,,,,,,,,,,,,,
1852d4ede66128e938ca0c92ee5b9acf,,,,,,,,,,,,,,,,,,,
155d2704890568149a05cec6eb7c0afa,,,,,,,,,,,,,,,,,,,
f37c6f58576ea54d25bd7f2d348577e4,,,,,,,,,,,,,,,,,,,
b973645701abe92c284bd8354f69669f,,,,,,,,,,,,,,,,,,,
28e8c54a28c7b9ca6b04a3868ee1f397,,,,,,,,,,,,,,,,,,,
6b249ed4a5f56f2d667d755eb9e04af2,,,,,,,,,,,,,,,,,,,
582e6a0e93bf2c5544b220b58b888ee8,,,,,,,,,,,1.0,,,,,,,,
52a839915b99003419c47425861af15c,,,,,,,,,,,,,,,,,,,
4f646fec1e571a41c183945214b23615,,,,,,,,,,,,,,,,,,,
52518d45dfacc7e0cd6bfb45465733b8,,,,,,,,,,,,,,,,,,,
26d0377147808d50ce4bee04895a80f4,,,,,,,,,,,,,,,,1.0,,,
c8457871cf72ac09d171b88f7dfe8e5c,,,,,,,,,,,,,,,,,,,
afe93e177d5b320b0d79d08fe055bf8d,,,,,,,,,,,,,,,,,1.0,,
5bdae562f36eba9388383ee94ad6af31,,,,,,,,,,,,,,,,,,,
56c243b3bac31620952c0747cdc9761a,,,,,,,,,,,,,,,,,,,
046d0aa100e9a1501493ffd111ca62d1,,,,,,,,,,,,,,,,,,,
b884dd78fc6005fd5b4f3f4177d0a7aa,,,,,,,,,,,,,,,,,,,
b2a3a8800b386ac32297e185ec34039f,,,,,,,,,,,,,,,,,,,
9f9590be45e2862e423dbd57231f2e33,,,,,,,,,,,,,,,,,,,
42b467bf4d29603f0950243cd6cf42b9,,,,,1.0,,,,,,,,,,,,,,
2291af5caa58d2576d7513e3d28da4d4,,,,1.0,,,,,,,,,,,,,,,
a643eba3d6b128a56e6a8868943d9ec7,,,,,,,,,,,,,,,,,,,
5ed2111af53a6143bff5191f91d1b737,,,,,,,,,,,,,,,,,,,
ec3f776e70e37e6ee1c65c3e0a607129,,,,,,,,,,,,,,,,,,,
1bb49e3cf97376d56486a78fbddafcd4,,,,,,,,,,,,,,,,,,,
434df8dd2bfa1d62805b7b32c48d464f,,,,,,,,,,,,,,,,,,,
a6d0a591934f42f997a0e10b1e0e6c14,,,,1.0,,,,,1.0,,,,,,,,,,
5b79e8de577d7bfdece0f003fde1dd1f,,,,,,,,,,,,,,,,,,,
735c606d4680665a904ae183e33d8a3b,,,,,,,,,,,,,,,,,,,
03308df175e70f238b625bac4b2b5052,,,,,,,,,,,,,,,,,,,
645bab695a3766a9d734e6a8cdad0bfd,,,,,,,,,,,,,,,,,,,
c1e3f94bd6e29d329ffeecb302831556,,,,,,,,,,,,,,,,,1.0,,
9c98e83dbc81611d0b8a0ad57d4f8cb5,,,,1.0,,,,,,,,,,,,,,,
36085c9edbe0dd63f5a2d74532e5c6cc,,,,,1.0,,,,,,,,,,,,,,
1b33b931e1c040846d3e5e5952f96597,,,,,,,,,,,,,,,,,,,
58f4d2e6bdbbb5d045383aa283dd8191,,,,,,,,,,,,,,,,,,,
5e5bdcd5d1ac2b97c4d4a4c963455a0b,,,,,,,,,,,,,,,,,,,
a0ea3ead768e36fa2fd4275be5429450,,,,,,,,,,,,,,,,,,,
1f1ab7887d913c40dbf79a09e0db76ab,,,,,,,,,,,,,,,,,,,
0f6128a5b31e551c665ac9305dc743c3,,,,,,,,,,,,,,,,,,,
a03287b4d53b7832f13b352637f9917f,,,,,,,,,,,,,,,,,,,
47f2438749e920a1c194aaa4ed81b278,,,,,,,,,,,,,,,,,,,
f74f2dd66b4ed908913296d0aa6ca69d,,,,,,,,,,,,,,,,,,,
989d0d90992d4457c6091266b73a4928,,,,,,,,,,,,,,,,,,,
c950f2571356874b5b7b01130c7be83c,,,,,,,,,,,,,,,,,,,
bb6e5a76c2b8a8408b03124cc9eec330,,,,,,,,,,,,,,,,,,,
c12c0678bde266de5914eff51a0cd1a5,,,,,,,,,,,,,,,,,,,
cfa517fb5211d0d12df65be2b084e0c8,,,,,,,,,,,,,,,,,,,
a099006f4b33d1d74da68615acb1229d,,,,,,,,,,,,,,,,,,,
d895ec183ef16d84a0aa920e52e08876,,,,,,,,,,,,,,,,,,,
d307a9eb77edae0cbd5b4ed242ae9683,,,,,,,,,,,,,,,,,,,
06a7f93a0f712482d36b4ded1d3026ec,,,,,,,,,,,,,,,,,,,
548e2cfbf0bfa9676f869a6a823851a9,,,,,,,,,,,,,,,,,,,
02f7b93c353830f718953089b5f60b8a,,,,,,,,,,,,,,,,,,,
a7abb22555229ba2cb79dafc4115f60c,,,,,,,,,,,,,,,,,,,
6497cd5891f9efc02d94ae919774e539,,,,,,,,,,,,,,,,,,,
51baf34be9aa1070f2ef6a9d5379f779,,,,,,,,,,,,,,,,,,,
0c484cc871dd8e61a3647d8dcad3b6f6,,,,,,,,,,,,,,,,,,,
a4d853e0fc8d1f1cc225119416479a55,,,,,,,,,,,,,,,,,,,
8316e74a78c089660cddebbee8f1998d,,,,,,,,,,,,,,,,,,,
b9e53dcc3270f0edc01647f62018cb36,,,,,,,,,,1.0,,,,,,,,,
0dff54ab5307e0efc4cdee93ae9b5709,,,,,,,,,,,,,,,,,,,
6644289312ac26a750f4cfe9fb7e5250,,,,,,,,,,,,,,,,,,,
9fac41e425c5e2facabc6718d2c07be4,,,,,,,,,,,,,,,,,,,
dab8316b178c45b24240ae267ed164d6,,,,,,,,,,,,,,,,,,,
16135706d0efe64206430080cd42b979,,,,,,,,,,,,,,,,,,,
80e8408f961d7e6643bd9f1b0d57fe4a,,,,,,,,,,,,,,,,,,,
10c732279c63d05f6c3fe5d5cc2154e3,,,,,,,,,,,,,,,,,,,
38a77f3c0a0d45d489323a55b12fd19e,,,,,,,,,,,,,,,,,1.0,,
c0b6d27b658fa53f45ed2b13509f70a3,,,,,,,,,,,,,,,,,,,
79b8dfc67baf18b2882e955fcbbb3733,,,,,,,,,,,,,,,,,,,
4c92ec56f7536245f92ae19a0eaca343,,,,,,,,,,,,,,,,,,,
8f29fabe4306f61d6608f2d2ca17ecb2,,,,,,,,,,,,,,,,,,,
ee86ca533b0fa0df0589c01d5cc5e02f,,,,,,,,,,,,,,,,,1.0,,
dedadd1713937f4a9c1557b0e68e20e0,,,,,,,,,,,,,,,,,,,
2f6a2cbd7cebfecbc9063435f8b4b67d,,,,,,,,,,,,,,,,,,,
cf49ae699db476f14a0f146d65c23de3,,,,,,,,,,,,,,,,,,,
de1949a6ddc760f288ed447da46f3a53,,,,,,,,,,,,,,,,1.0,,,
c288b97cccc93dc76d991c6a7e6626f9,,,,,,,,,,,,,,,,,,,
8d4596830ce82a4d2e9bbf44839a885c,,,,,,,,,,,1.0,,,,,,,,
0d524bf1a51677b6dd39823658c21214,,,,,,,,,,,,,,,,,,,
78604ec372bd04d877a2eec006aeb495,,,,,,,,,,,,,,,,,,,
2ad5ce8b12e092003b86863f74d9ab68,,,,,,,,,,,,,,,,,,,
b88f2219d6f6e27778f425e16463db5a,,,,,,,,,,,,,,,,,,,
7877b118e685ca6ee864d5aa1ce5bc61,,1.0,,,,,,,,,,,,,,,,,
aaba6ce2f6eae03cc8523ffa0a4d8241,,,,,,,,,,,,,,,,,,,
1277113f2d773e3d3f37273e0d60bc9f,,,,,,,,,,,,,,,,,,,
9aa017db45cc5a1b2b22a595b72e84a3,,,,,,,,,,,,,,,,,,,
b880ad6014749e3a89f55f26f0e435a7,,,,,,,,,,,,,,,,,,,
9f4c847aed7b7d315f85b38701d75078,,,,,,,,,,,,,,,,,,,
607a1f8b402c07c6c4570cd7cfa5c060,,,,,,,,,,,1.0,,,,,,,,
acf1b57302f1b336f3c1b4ac65d4f680,,,,,,,,,,,,,,,,,,,
52ca0c901fd64ecc838493d7b81810cc,,,,,,,,,,,,,,,,,,,
6877595235d35825fd95a4d16e343e00,,,,,,,,,,,,,,,,,,,
eea37626b82da0ba196ce4c2f83f1cf5,,,,,,,,,,,,,,,,,1.0,,
ff15a231e3284b56eca819b1ea534af2,,,,,,,,,,,,,,,,,,,
3b55fc4518eb6af83517e0875e6ca31a,,,,,,,,,,,,,,,,,,,
b5f3e2975a1e3286b64fa4ef0d27d699,,,,,,,,,,,,,,,,,,,
df1d7f49253002b530dbd711dcea938a,,,,1.0,,,,,,,,,,,,,,,
c8a3a33f12bb42231dbc6fb674e63105,,,,,,,,,,,,,,,,,,,
9712fe9c0ee987670a0f1010699832f2,,,,,,,,,,,,,,,,,,,
653252488b30e665811f8a3fbb6d3967,,,,,,,,,,,,,,,,,,,
d922f7c8458bf0aae4027304304847b0,,,,,,,,,,,,,,,,,,,
c8ea8c39a6452fe5eda789b40fd58ab8,,,,,,,,,,,,,,,,,,,
85042394b1aca8e3459b46455a0a121d,,,,,,,,,,,,,,,,,1.0,,
1bbfacbba26f4f1118e7a2a630817524,,,,,,,,,,,,,,,,,,,
87071202970b789f239120548e2c17e2,,,,,,,,,,,,,,,,,,,
c6caf9d8fb0283219dfab5942b9c0dee,,,,,,,,,,,,,,,,1.0,,,
33ed7186f541d6d919b3a6e2430fc8c2,,,,,,,,,,,,,,,,,,,
40a276ecb271dfa833732a1a1888e2d5,,,,,,,,,,,,,,,,,,,
670e325f1ad66187151ac7c5dc9224ff,,,,,,,,,,,,,,,,,,,
4b0a9f77cbf966b1f5c06110557e6127,,,,,,,,,,,,,,,,,,,
4cb9ebc1a0c0a02ee7a63b46dceaa2d1,,,,1.0,,,,,,1.0,,,,,,1.0,,,
b15b5d798a2cc9d22b2232cb326f8d7f,,,,,,,,,,,,,,,,,,,
9754ac77ff58b667e69b96bb15a41ad1,,,,,,,,,,,1.0,,,,,,,,
39ced0a49024b6d73ae4fd4a1b4a18ce,,,,,,,,,,,,,,,,,,,
930ec2c2131a7354761fc06fd1be4787,,,,,,,,,,,,,,,,,,,
dada24b83fe0741b8563289c8879f582,,,,,,,,,,,,,,,,,,,
de8dfc3c123cea19aaca82801d61b7db,,,,,,,,,,,,,,,,,,,
f84b09f38ed31ed4993efa29bc5451bd,,,,,,,,,,,,,,,,,,,
da8b7d4404f2245cf1e63f692e354093,,,,,,,,,,,,,,,,,,,
91aa7846bafd459fe3b5c94df413c48d,,,,,,,,,,,,,,,,,,,
396cb1135986dc64c7a44f29562fbde2,,,,,,,,,,,,,,,,,,,
e32585dda86797fc6c0201167e4f2ae5,,,,,,,,,,,,,,,,1.0,,,
b78d0d40fc3e77d6ebfa164d376e151b,,,,,,,,,,,,,,,,,,,
4b07514caa8dfb5a028a145ad9e60abf,,,,,,,,,,,,,,,,,,,
13d3d2f3bdb5ca77bcc17d11cc4bd8e1,,,,,,,,,,,,,,,,,,,
7c2fd50f92aed17b6ca26b1a787ca305,,,,,,,,,,,,,,,,,,,
4b7677f8070633ab47c8ccf11b135c0e,,,,,,,,,,,,,,,,,,,
aa7640b88e0cabf8caabd2d5b3a96e15,,,,,,,,,,,,,,,,,,,
733f56b318d033f25ab6725722fc3727,,,,,,,,,,,,,,,,,,,
ef3649256e508e1cf0248eff659d8723,,,,,,,,,,,,,,,,,,,
12ed740e762bf233526a810eacc8a29a,,,,,,,,,,,,,,,,,,,
4c0031361cffef6fcf52eb5f8c4c0fae,,,,,,,,,,,,,,,,,,,
8295909a58577535b1cd61fb6bb01188,,,,,,,,,,,,,,,,,,,
15dc074832634b8ec5fa43801dd4bff8,,,,,,,,,,,,,,,,,,,
b235df6e8aee6acd237375e2b804c714,,,,,,,,,,,,,,,,,,,
327e5b65340a7bdecc56f620c639324a,,,,,,,,,,,,,,,,,,,
6db0006060d6af631d4508755528250d,,,,,,,,,,,,,,,,,,,
d964befa0bc10b7dadaf27f672d09c35,,,,,,,,,,,,,,,,,,,
51c3c9a5317be7b8e5693202cb2d3086,,,,,,,,,,,,,,,,,,,
8a16332b4667da2052ff96a0d308d223,,,,,,,,,,,1.0,,,,,,,,
67bab159e1bbb77396de96091621b7d5,,,,,,,,,,,,,,,,1.0,,,
a7083c322fdee4be2623d4a7736910a9,,,,,,,,,,,,,,,,,,,
d5b420b33618868969afd1289d70caf2,,,,,,,,,,,,,,,,,,,
85393fa6d3ea4077863ca7c3bdfbe61f,,,,,,,,,,,,,,,,,,,
25b463dcbe405299151721ec55b4f318,,,,,,,,,,,,,,,,,,,
143dd06df6ebb29969c24a29ee73c0a7,,,,,,,,,,,,,,,,,,,
34b4777309a1c0501d2bc471ea9bcc3c,,,,,,,,,,,,,,,,,,,
a007344ea68a906cc5ee020359eb8d86,,,,,,,,,,,,,,,,,,,
1e568f76d2150a5f4d68e909c2f53961,,1.0,,,,,,,,,,,,,,,,,
7ce061cb7bce19c646e5da5faa0ce589,,,,,,,,,,,,,,,,,,,
c53d4d90cee05b780ce98c426b737ae5,,,,,,,,,,,,,,,,,,,
37f51fb4e73b341b34720cf42ea43932,,,,,,,,,,,,,,,,,,,
e3603bf211600acee88c4ea89a879abd,,,,,,,,,,,,,,,,,,,
5600f42e46cef7cb8a6f9d2be11f2967,,,,1.0,1.0,,,,,,,,,,,,,,
174fbe4beadcb8c49567c27c429837cb,,,,,,,,,,,,,,,,,,,
23d86a80e20507153b145914f2b4df46,,,,,,,,,,,,,,,,,,,
bbe665ffe2cbb90426b825dd33877889,,,,,,,,,,,,,,,,,,,
2f96b535137f235711340c66cd63c754,,,,,,,,,,,1.0,,,,,,,,
a6f7cc6f19d81dc682fbb0a01244ca87,,,,,,,,,,,,,,,,,,,
a1a39572fc252a582c93fd9254c4b55b,,,,,,,,,,,,,,,,,,,
32706093600bb08a5ed0d86960246cd9,,,,,,,,,,,,,,,,,,,
807345c0b8151bb1ad7c39218feea817,,,,,,,,,,,,,,,,,,,
4aa8cf63c0fad878baf1c6f1f37683ff,,,,,,,,,,,,,,,,,,,
d1fd0e44075ca04ccea35ebf9026cbef,,,,,,,,,,,,,,,,,,,
cbc7b296e842459439ebf6616fb732a4,,,,,,,,,,,,,,,,,,,
d02ead5df09636b6ecf3cbbfca665462,,,,,,,,,,,,,,,,,,,
643159e3d86dbe62d993e36ae99f3317,,,,,,,,,,,,,,,,,,,
dca2ce1d90fdf7951839f9ce2c37fe91,,,,,,,,,,,,,,,,,,,
8631a5c2de1353215f04efd4e19702a5,,,,,,,,,,,,,,,,,,,
45db30eb3c552188f2756be4377200f4,,,,,,,,,,,,,,,,,,,
235591e428c8965b45ba507e0c7c863c,,,,,,,,,,,,,,,,,,,
68a11c36c30d911d9a031633384df275,,,,,,,,,,,,,,,,1.0,,,
c46803da97572832c1a0afd7f21aee2d,,,,,,,,,,,,,,,,,,,
2a7a7288ddb2b569dce5caa3e66115b2,,,,,,,,,,,,,,,,,,,
d16f7a81d2fe944fcf2aa053747ebf56,,,,,,,,,,,,,,,,,1.0,,1.0
280178dc6261efce77f66cdd8de60feb,,,,,,,,,,,,,,,,,1.0,,
fa72d47793fc08a9ccbc7321c2eb3085,,,,,,,,,,,,,,,,,,,
1ce0993d419c2e6a31bb9d9dee168834,,,,,,,,,,,,,,,,,,,
3ba62592c339cfeeef155e0954b0ea93,,,,,,,,,,,,,,,,,,,
896fa60fe2443b47dbef7b4b7760e801,,,,,,,,,,,,,,,,,,,
485ae2b7e2f864e483a29567fc79fec1,,,,,,,,,,,,,,,,,,,
2a3be1de41dc6fb873a66f3e20706b42,,,,,,,,,,,,,,,,,,,
f9967b251309bb9aaa31f011494fd411,,,,,,,,,,,,,,,,,,,
a5ceec818d90714edeee8bc9f0d9329e,,,,,,,,,,,,,,,,,,,
8041afd8bb575bfe6621cc8ba12420e6,,,,1.0,,,,,,,1.0,,,,,,,,
bda3f4329dcfc535a30d68e8efcc25e2,,,,,,,,,,,,,,,,,,,
d6973039bb32bef387332a0dc7000e2f,,,,,,,,,,,,,,,,,,,
93e2f4058e4bf9a248d89a51c83bfbac,,,,,,,,,,,,,,,,,,,
c0d15b797f8386f02db6657ace0aff8b,,,,,,,,,,,,,,,,,,,
90308c8f57abe3d98a063ea4eb3fff68,,,,,,,,,,,,,,,,,,,
74b7e57ebc612a85204892bccca7f05a,,,,,,,,,,,,,,,,,,,
e23ee6476d19b5b714ed77a6bb91659a,,,,,,,,,,,,,,,,,,,
3c268591f3ca8f5bf17d696f14d4213d,,,,,,,,,,,,,,,,,,,
380d23452ee59198f8b9edd3c9e29bd9,,,,,,,,,,,,,,,,,,,
4a191865be82f1d3568f34a9455558ac,,,,,,,,,,,,,,,,,,,
e299611f1007c3665296322f177a0dbd,,,,,,,,,,,,,,,,,,,
5c7dcbf60bc896630adf292f54c4ce19,,,,,,,,,,,,,,,,,,,
a23883fb7bb79297dc851f1bab083243,,,,,,,,,,,,,,,,,,,
162583b918aa72f2f055e9c9a2c8d76b,,,,,,,,,,,,,,,,,,,
f0136338409f723a55bc4fc11bdb5994,,,,1.0,1.0,,,,,,1.0,,,,,,,,
c384cd576b02f132bb62b2ec31ea9ab6,,,,,,,,,,,,,,,,,,,
56f81478e7e24d91fefc4bc71aa32f35,,,,,,,,,,,,,,,,,,,
6d7d0ed542e220c11c9a41c2c291bbed,,,,,,,,,,,,,,,,,,,
71b7cfa9257c7a5cb9b6f25c7768bb77,,,,,,,,,,,,,,,,,,,
f4f62465e2393216e6415cac8efc0e47,,,,,,,,,,,,,,,,,,,
c12a4ed4d9e361ceaea8cac9ebe88900,,,,,,,,,,,,,,,,,,,
9206238018f48a137049d09c3ad838dd,,,,,,,,,,,,,,,,,,,
0f5e958c8734849a368d4eb51be87c1e,,,,,,,,,,,,,,,,,,,
65702decb4deae24cd4e67db5f8e0966,,,,,,,,,,,,,,,,,,,
e24c83bc7850e2444f2c71eaed60a10e,,,,,,,,,,,,,,,,,,,
355e147866c56e3cfa777195409442b7,,,,,,,,,,,,,,,,,,,
47ecbdcd45d5737ba4590d49d81aa619,,,,,,,,,,,,,,,,,,,
2bc09fdf8308f3cbf181847f790dad94,,,,,,,,,,,,,,,,,,,
4b758af23dd6e85232b55463a05a5c8a,,,,,,,,,,,,,,,,,,,
7352873831606164ef3435839d529638,,,,,,,,,,,,,,,,,,,
0409d950c555ccc7b9d26f9603360356,,,,,,,,,,,,,,,,,,,
